"PID","lebe_cont","cand_rightwing","cand_change_R","cand_exp","cand_change","cand_econ","cand_cult","mob","soccon","lonely","selfplacement","mob_1R","mob_2","mob_3R","mob_4","mob_5","mob_6","mob_7R","mob_8R","soccon_1","soccon_2","soccon_3","soccon_4R","soccon_5","lonely_1","lonely_2","lonely_3","lebecool_self","lebecool_white","lebecool_black","lebecool_asian","lebecool_latino","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","att_1","att_2","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"UX882ni",64,7,7,1,1,7,7,5.5,4.6,7,4,6,5,6,5,5,5,6,6,5,5,5,3,5,3,2,2,64,54,92,95,89,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,64,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"UK905ul",0,4.5,3,5,5,3,6,6.375,1.2,3,4,7,6,7,5,6,6,7,7,1,1,1,2,1,1,1,1,20,43,15,25,30,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,35,"woman","Black or African American","4yearColl","$60,001-$80,000",4,4,0,0,0,0,1,NA
"CG112bk",11,7,1,1,7,7,7,6.75,1,3,3,7,6,7,7,7,7,7,6,1,1,1,1,1,1,1,1,84,85,79,87,76,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,69,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,"-"
"MB713dx",62,4,5,1,3,3,5,5.25,4.2,5,5,6,5,6,5,5,4,6,5,5,5,4,2,5,2,1,2,40,70,50,70,50,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,45,"man","White","GED","$0-$20,000",1,2,1,1,0,0,1,NA
"WV417kq",100,5.5,3,4,5,4,7,5.5,5.4,9,5,5,5,6,6,6,6,5,5,6,6,6,3,6,3,3,3,17,56,56,86,43,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,39,"man","White","GED","$20,001-$40,000",2,2,1,1,1,0,0,NA
"PY319ep",59,4,4,4,4,4,4,4.75,4.4,6,1,5,5,3,5,5,5,5,5,5,4,5,3,5,2,2,2,74,63,27,42,51,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,41,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,"Na"
"EL770mz",88,4.5,3,5,5,3,6,4.25,4.8,7,4,2,6,3,5,7,6,3,2,5,5,5,2,7,3,2,2,56,67,43,91,78,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,40,"man","Black or African American","4yearColl","$80,001-$100,000",5,4,0,1,1,0,0,"great study"
"BB439rw",61,2.5,7,5,1,1,4,5.125,3.2,4,2,5,5,6,5,5,5,5,5,3,4,3,3,3,2,1,1,89,100,34,87,27,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,38,"man","White","2yearColl","$60,001-$80,000",4,3,1,1,0,0,1,NA
"EE953pp",40,7,6,2,2,7,7,5.375,2.2,5,3,6,5,5,5,6,6,5,5,4,2,1,2,2,2,1,2,65,70,50,75,60,7,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,55,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,0,0,1,"Nothing comes to mind"
"HT383zm",74,7,5,2,3,7,7,5,5.4,7,3,6,5,4,5,5,5,5,5,5,5,5,6,6,2,3,2,73,86,70,75,60,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,42,"woman","White","MA","$140,001-$160,000",8,5,1,0,1,0,0,NA
"LJ213fk",15,4.5,6,6,2,3,6,5,3.6,6,3,5,5,5,5,5,6,5,4,4,3,3,3,5,2,2,2,60,94,94,44,50,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,40,"woman","White","4yearColl","$20,001-$40,000",2,4,1,0,1,0,0,"None"
"NG952ip",24,5,3,4,5,5,5,4.25,2.2,5,3,3,5,3,5,6,6,3,3,2,2,2,3,2,2,1,2,0,0,0,0,0,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,64,"woman","White","PHD","Over $200,000",11,6,1,0,1,0,0,NA
"QO684mb",40,1,7,6,1,1,1,2,5.2,5,2,2,2,2,2,2,2,2,2,6,6,6,2,6,1,2,2,60,80,20,45,35,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,30,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,1,0,NA
"RB510xw",20,4.5,3,2,5,3,6,5.5,2.2,3,3,6,5,6,5,5,5,6,6,2,2,2,3,2,1,1,1,50,50,50,50,50,4,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,36,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"EK675tl",25,5.5,3,6,5,6,5,6.125,3.2,5,2,6,6,6,6,6,6,6,7,6,2,3,2,3,1,2,2,60,80,46,20,32,6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,35,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,1,0,"none"
"FR991wa",0,6,3,5,5,6,6,5.75,1.6,3,2,6,4,6,6,6,6,6,6,2,1,2,1,2,1,1,1,85,90,80,59,58,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,60,"man","Hispanic, Latino, or Spanish origin","MA","$120,001-$140,000",7,5,0,1,1,0,0,NA
"PI778sh",0,1,4,4,4,1,1,4,5.4,3,3,4,4,4,4,4,4,4,4,6,4,6,4,7,1,1,1,0,0,0,0,0,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,45,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,0,1,"The slider portion of this study (indicating where I and society at large stand) did not work. If this corrupts my data in any way, shape, or form, please don't hesitate to ask me to return the study. I will understand. Thank you."
"HD958bl",60,2,5,7,3,3,1,5,4.2,7,5,6,5,5,5,5,5,6,3,6,5,2,2,6,3,2,2,30,70,55,76,51,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,23,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"EE177sv",40,3,3,4,5,5,1,5.375,2.4,4,5,5,5,6,5,5,5,6,6,2,3,2,2,3,2,1,1,40,85,70,60,45,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,24,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,0,1,NA
"ED458bc",50,3.5,4,4,4,3,4,3,4.4,6,2,3,3,3,3,3,3,3,3,4,5,5,3,5,2,2,2,60,73,40,25,10,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,43,"woman","White","2yearColl","$80,001-$100,000",5,3,1,0,1,0,0,NA
"UP410fs",49,6,1,1,7,7,5,3.75,1,3,2,3,3,4,5,3,5,4,3,1,1,1,1,1,1,1,1,71,74,9,58,34,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,36,"man","White","4yearColl","Over $200,000",11,4,1,1,0,0,1,NA
"AN873uo",75,2,6,4,2,1,3,2.75,5.8,8,3,4,1,4,3,2,2,3,3,5,7,5,6,6,3,3,2,45,65,35,60,40,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,45,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,0,1,NA
"TY670pj",60,7,4,4,4,7,7,6,3.4,3,3,6,6,6,6,6,6,6,6,4,4,3,3,3,1,1,1,50,50,50,50,50,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,36,"man","White","GED","$40,001-$60,000",3,2,1,1,1,0,0,NA
"XK830qg",85,1,6,3,2,1,1,3.5,5.2,3,2,4,3,4,3,3,4,4,3,5,5,5,5,6,1,1,1,65,100,30,60,35,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,74,"woman","White","GED","$0-$20,000",1,2,1,0,0,0,1,NA
"WD949lb",60,4,4,4,4,4,4,6,2,3,3,6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,0,0,0,0,0,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,40,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"QI859el",70,7,4,5,4,7,7,6.375,5.8,5,5,5,6,7,7,7,6,6,7,7,6,5,4,7,1,2,2,42,78,60,72,55,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,69,"man","White","GED","$20,001-$40,000",2,2,1,1,1,0,0,NA
"TE952ky",70,1.5,6,2,2,2,1,2.875,3.4,5,1.5,3,3,3,3,3,3,3,2,3,5,2,2,5,1,2,2,70,70,40,60,30,1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,45,"man","White","GED","$160,001-$180,000",9,2,1,1,0,1,0,NA
"VK683jd",0,5,5,2,3,5,5,6,4.2,5,3,7,6,7,5,3,6,7,7,5,5,4,2,5,1,2,2,31,30,41,24,35,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,72,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,1,0,0,"Thanks!"
"SF468tr",90,5.5,3,4,5,4,7,3.125,5,9,5,3,3,4,3,3,3,3,3,5,5,5,5,5,3,3,3,36,50,80,89,67,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,36,"man","White","GED","$0-$20,000",1,2,1,1,1,0,0,NA
"OL936wl",64,2.5,3,3,5,4,1,4.5,2,3,2,5,5,5,4,5,3,5,4,2,2,2,2,2,1,1,1,79,87,5,12,13,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,38,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,1,0,NA
"PA135fw",9,4,4,4,4,4,4,4.625,2.4,3,3.5,3,6,3,5,5,5,5,5,2,2,2,2,4,1,1,1,0,7,0,0,0,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,30,"woman","White","PHD","$40,001-$60,000",3,6,1,0,0,0,1,NA
"MS800fh",40,2.5,6,3,2,3,2,3.5,3.8,7,4.5,3,4,3,4,4,4,3,3,4,4,4,3,4,3,2,2,13,60,13,19,24,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,62,"man","White","GED","$0-$20,000",1,2,1,1,0,1,0,NA
"JZ201ks",73,6,5,3,3,7,5,5.5,6,9,3,6,5,6,5,5,5,6,6,6,6,6,6,6,3,3,3,49,87,28,91,28,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,53,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"IM768yt",25,2.5,4,3,4,2,3,3.125,3.4,6,3,3,3,3,4,3,2,4,3,4,3,3,3,4,2,2,2,35,57,29,48,21,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,30,"man","White","GED","$60,001-$80,000",4,2,1,1,0,1,0,NA
"QN608mg",10,4,4,4,4,4,4,4.875,2,3,2,5,5,5,5,5,5,4,5,2,2,2,2,2,1,1,1,69,76,49,54,50,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,65,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,"I have no other comments, thank you. Thank you for allowing me to participate in this study. Have a great day and take care!
"
"MI759od",10,1,7,3,1,1,1,6.875,1.2,4,2,7,7,7,7,7,7,6,7,1,1,1,1,2,1,1,2,65,85,35,45,25,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,35,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,1,0,NA
"CF814uz",57,5,5,4,3,5,5,4.5,5.2,8,3,3,6,3,5,6,6,4,3,6,6,6,3,5,3,2,3,0,0,0,0,0,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,49,"woman","Black or African American","4yearColl","$20,001-$40,000",2,4,0,0,0,0,1,NA
"YB411lg",30,5.5,4,4,4,6,5,5.625,1.8,5,3,6,6,6,6,5,4,6,6,2,2,1,2,2,2,2,1,50,50,50,50,50,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,45,"woman","multiracial","4yearColl","$120,001-$140,000",7,4,0,0,0,0,1,NA
"NY148oz",20,3,3,4,5,2,4,5.625,2.4,6,2.5,5,6,6,6,5,5,6,6,2,2,2,4,2,2,2,2,80,82,80,70,60,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,40,"woman","Asian","GED","$140,001-$160,000",8,2,0,0,0,0,1,NA
"AE277nl",69,1,6,3,2,1,1,2.875,2,3,2,3,2,4,2,2,4,3,3,2,2,2,2,2,1,1,1,70,73,27,60,40,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,32,"woman","White","MA","Over $200,000",11,5,1,0,0,1,0,NA
"XH868ek",55,2.5,5,5,3,3,2,3,4.6,6,3,3,3,3,3,3,3,3,3,5,5,5,5,3,2,2,2,43,95,12,49,39,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,40,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,NA
"QM543bx",74,5.5,5,1,3,5,6,3.5,5,6,4,3,3,3,5,3,5,3,3,5,5,5,5,5,2,2,2,49,73,45,97,54,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,42,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,0,1,NA
"OH560ns",79,6.5,1,3,7,6,7,7,5.4,7,5,7,7,7,7,7,7,7,7,7,7,5,7,1,1,3,3,0,50,8,13,47,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,42,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,0,1,NA
"CR331ig",39,4.5,3,4,5,6,3,5.125,3.6,6,1,5,5,5,6,5,5,5,5,4,4,5,2,3,2,2,2,73,69,33,57,40,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,46,"man","Asian","PHD","$80,001-$100,000",5,6,0,1,1,0,0,NA
"XQ145hb",34,2.5,4,4,4,3,2,4.625,2,3,2.5,4,4,6,4,5,4,4,6,2,2,2,2,2,1,1,1,55,73,55,35,47,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,33,"woman","Black or African American","GED","$40,001-$60,000",3,2,0,0,0,0,1,NA
"UT118qz",40,3.5,3,3,5,4,3,4,3.2,3,3,5,3,5,5,3,3,5,3,3,3,2,3,5,1,1,1,77,90,70,80,60,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,76,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,0,1,"I think it makes a difference how you feel about being connected by area you live in, rural vs city."
"QI617pc",40,6,1,7,7,6,6,5.75,1.8,4,2,7,6,7,7,7,7,3,2,2,1,2,2,2,1,2,1,72,82,19,61,39,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,38,"man","White","MA","$140,001-$160,000",8,5,1,1,1,0,0,"The study was excellent"
"ZD700ov",35,5.5,4,4,4,4,7,4.75,1.2,4,1,5,5,5,4,4,5,5,5,1,1,1,2,1,2,1,1,70,58,30,37,17,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,51,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,"none"
"FH965hy",33,3.5,2,1,6,3,4,5,3.4,7,1,5,5,5,5,5,5,5,5,5,2,3,2,5,3,2,2,82,77,49,47,35,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,63,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,"thanks"
"EM994ql",40,6,2,5,6,6,6,5,2.4,3,2,6,6,2,6,6,6,2,6,2,3,2,2,3,1,1,1,49,83,42,35,26,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,63,"woman","White","4yearColl","$0-$20,000",1,4,1,0,1,0,0,NA
"MN290bk",50,6.5,4,5,4,6,7,6,3.8,8,3,6,6,6,6,6,6,6,6,5,5,1,3,5,3,3,2,80,90,60,85,50,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,32,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,1,0,0,"N/A"
"XQ872qh",0,4,3,5,5,4,4,5.125,1.8,4,2,6,2,6,6,4,5,6,6,3,1,2,2,1,2,1,1,54,85,41,49,19,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,66,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,0,1,NA
"IM890nb",79,4.5,2,5,6,5,4,4.875,2,3,1,5,5,3,5,6,5,5,5,2,2,2,2,2,1,1,1,83,77,58,72,61,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,52,"man","White","MA","$60,001-$80,000",4,5,1,1,1,0,0,NA
"JE646kz",60,3,3,4,5,3,3,3.5,3,4,2.5,4,3,4,4,3,4,3,3,3,3,3,3,3,2,1,1,49,0,49,49,49,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,64,"woman","White","GED","$0-$20,000",1,2,1,0,0,0,1,NA
"UK268ck",0,4,4,5,4,4,4,5.25,2,3,3,7,4,5,7,5,4,5,5,2,2,2,2,2,1,1,1,54,60,49,68,45,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,89,"man","White","MA","$40,001-$60,000",3,5,1,1,0,0,1,NA
"ZG731ku",9,5,6,3,2,3,7,4.75,2.6,3,3,5,3,5,5,5,5,5,5,3,3,3,2,2,1,1,1,89,100,18,100,40,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,41,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,0,0,1,NA
"ET822kk",0,2.5,3,5,5,3,2,4.75,3.4,5,2,6,3,6,5,2,4,6,6,4,3,2,3,5,2,1,2,63,85,39,56,24,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,55,"woman","White","PHD","$60,001-$80,000",4,6,1,0,0,1,0,NA
"FN128pt",82,7,6,2,2,7,7,3.125,4.4,7,5,3,3,3,4,3,3,3,3,5,5,5,2,5,3,2,2,25,81,61,68,40,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,62,"woman","White","GED","$0-$20,000",1,2,1,0,1,0,0,NA
"MX213en",20,1,4,4,4,1,1,5,2,3,2,5,5,5,5,5,5,5,5,2,2,2,2,2,1,1,1,87,96,55,77,65,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,52,"man","White","PHD","Over $200,000",11,6,1,1,0,1,0,"none"
"JL220ra",47,4,4,3,4,4,4,5.125,5.2,6,3,6,6,5,4,5,6,3,6,6,6,6,2,6,2,2,2,16,14,17,18,14,4,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,37,"woman","White","GED","$0-$20,000",1,2,1,0,1,0,0,NA
"QR022yl",25,1.5,6,5,2,2,1,2.625,5.8,8,5,3,2,3,2,3,3,3,2,6,6,6,5,6,2,3,3,47,100,62,94,77,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,55,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,1,0,NA
"FL406gg",70,5,5,4,3,3,7,3.125,3.6,5,3,3,3,3,3,3,4,3,3,3,5,4,2,4,1,2,2,60,60,40,65,60,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,47,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,NA
"ED956lk",30,3.5,3,5,5,4,3,4.5,5.8,9,2,3,5,5,5,5,5,5,3,6,6,6,5,6,3,3,3,82,91,70,74,66,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,51,"woman","White","GED","$60,001-$80,000",4,2,1,0,1,0,0,NA
"UB787bz",0,3,2,3,6,4,2,2,3.2,6,1,2,1,2,2,1,2,3,3,5,6,1,3,1,2,2,2,60,55,45,55,48,3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,42,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,1,0,NA
"WA386xk",99,5.5,6,3,2,4,7,1.875,6.2,9,5,1,2,2,2,2,2,2,2,6,7,6,6,6,3,3,3,15,70,80,90,60,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,30,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,NA
"GS310xn",75,6,6,1,2,5,7,6.125,5.2,7,5,6,7,6,6,6,6,6,6,5,6,5,5,5,3,2,2,14,70,25,81,31,7,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,30,"man","White","GED","$60,001-$80,000",4,2,1,1,1,0,0,NA
"KV435bf",30,4.5,2,5,6,5,4,4.5,2.6,4,2,5,3,5,3,5,5,5,5,3,3,2,3,2,1,1,2,60,65,22,55,30,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,39,"man","White","MA","$40,001-$60,000",3,5,1,1,0,0,1,NA
"UY664gy",11,7,4,4,4,7,7,3.75,1.4,3,1,5,5,2,4,4,5,3,2,2,1,1,2,1,1,1,1,87,77,22,72,50,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,56,"man","White","MA","$120,001-$140,000",7,5,1,1,1,0,0,"Thank you"
"NX108kc",41,3,3,3,5,3,3,5.5,3.8,6,3,6,6,5,6,5,5,5,6,3,3,5,3,5,2,2,2,71,94,45,79,51,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,51,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,1,0,0,NA
"GI405mw",30,4,4,4,4,4,4,4.125,2.6,3,2.5,4,4,4,4,4,4,4,5,2,3,2,3,3,1,1,1,81,88,81,71,71,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,28,"man","Black or African American","4yearColl","Over $200,000",11,4,0,1,1,0,0,NA
"TD622op",0,5,6,3,2,6,4,6.125,1,3,5,7,6,7,6,5,5,7,6,1,1,1,1,1,1,1,1,60,90,80,71,75,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,63,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"FB915wf",40,6.5,2,4,6,6,7,4.75,2,6,3,4,5,5,2,5,6,5,6,2,2,2,2,2,2,2,2,62,87,28,69,45,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,29,"man","Black or African American","PHD","Over $200,000",11,6,0,1,1,0,0,"This study was well structured."
"SN820yl",40,4,7,1,1,4,4,4.75,3.8,5,3,5,5,5,5,5,3,5,5,4,5,3,3,4,2,2,1,65,80,57,75,60,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,27,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"YF300oe",10,1.5,2,4,6,1,2,6.375,1,3,3,7,7,7,7,6,6,7,4,1,1,1,1,1,1,1,1,100,100,100,100,100,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,37,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,0,1,0,NA
"DY469vy",39,4,5,3,3,4,4,5.875,2.4,4,3,7,7,5,5,7,6,5,5,3,2,2,2,3,2,1,1,47,75,57,39,22,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,48,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,NA
"SX721ww",43,3,5,4,3,3,3,5.125,5.4,8,4,5,5,5,6,5,5,5,5,6,5,5,5,6,3,2,3,44,77,41,58,52,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,25,"man","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,1,1,0,0,NA
"TE743rs",70,5.5,2,6,6,5,6,3,4.4,7,1,2,2,3,5,4,5,1,2,5,5,7,2,3,1,3,3,100,0,0,0,0,6,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,26,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,0,1,"no"
"XP018kp",19,3.5,6,4,2,6,1,3.625,2.6,5,5,6,2,6,3,3,3,3,3,3,2,3,2,3,2,1,2,2,8,16,6,6,1,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,26,"woman","White","PHD","$40,001-$60,000",3,6,1,0,1,0,0,NA
"RY340nu",25,3,5,1,3,4,2,6,4.6,6,2,6,6,6,6,6,6,6,6,5,5,5,3,5,2,2,2,80,50,40,85,30,3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,56,"man","Black or African American","MA","Over $200,000",11,5,0,1,0,1,0,"None"
"UE020mj",0,6,3,5,5,5,7,6,2.6,3,2.5,6,6,6,6,6,6,6,6,2,4,2,3,2,1,1,1,75,75,62,88,67,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,50,"man","multiracial","GED","$120,001-$140,000",7,2,0,1,1,0,0,NA
"ZJ315oa",81,6,3,4,5,7,5,3.875,4.2,5,1.5,3,4,3,6,4,5,4,2,5,4,4,4,4,1,2,2,98,95,95,98,97,5,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,29,"woman","Black or African American","2yearColl","$40,001-$60,000",3,3,0,0,1,0,0,"Thank you"
"VD515mo",60,1.5,6,4,2,2,1,5.25,4,5,4,5,6,2,6,6,6,6,5,5,2,5,3,5,1,2,2,50,100,35,80,55,1,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,41,"woman","Black or African American","MA","$40,001-$60,000",3,5,0,0,0,0,1,NA
"IK124vk",20,4,3,4,5,5,3,5,6.2,3,1,5,5,5,5,5,5,5,5,6,6,6,6,7,1,1,1,70,65,40,50,40,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,46,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,0,1,NA
"FU857ux",27,3.5,3,5,5,4,3,4.25,2,5,5,5,3,3,5,4,5,5,4,2,2,2,2,2,1,2,2,65,71,66,69,73,2,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,43,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,NA
"MM512em",16,3.5,4,1,4,4,3,7,1.4,3,2,7,7,7,7,7,7,7,7,1,1,1,3,1,1,1,1,68,71,21,48,35,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,20,"man","Hispanic, Latino, or Spanish origin","GED","$120,001-$140,000",7,2,0,1,1,0,0,NA
"QM120cn",0,6.5,4,2,4,7,6,6,1,3,3,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,60,65,57,68,55,6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,74,"woman","White","PHD","$20,001-$40,000",2,6,1,0,0,0,1,"I don't really have a 'favorite' color, but yellow is cheerful."
"BE290pe",60,2,4,4,4,2,2,5.75,3.4,6,2,6,3,7,6,5,7,6,6,5,3,3,2,4,2,2,2,70,80,20,51,12,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,62,"man","White","MA","$160,001-$180,000",9,5,1,1,0,0,1,NA
"AD376vr",20,2,2,1,6,2,2,5,1.6,3,3,5,5,5,5,5,5,5,5,1,1,1,2,3,1,1,1,80,91,70,91,70,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,67,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,0,1,NA
"GA950qc",61,4,4,6,4,4,4,4.75,4.2,6,4,6,5,3,5,5,5,6,3,3,5,5,3,5,2,2,2,25,54,17,32,30,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,49,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,0,0,1,NA
