"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","vote_t2","vote_sweep_t2","vote_sweep_all_t2","vote_other_t2","vote_inc_all_t2","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","party_id","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"IV084kh","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,4,4.5,1,4,7,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"man","multiracial","4yearColl","$120,001-$140,000",7,4,0,1,0,1,0,NA
"IV400gm","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",82,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,42,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"IW323cq","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",19,1,1,0,0,"Zohran Mamdani",1,1,0,0,4,5,1.5,5,1,5,2,5,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,21,"woman","White","GED","$180,001-$200,000",10,2,1,0,0,1,0,NA
"IX991le","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,NA,NA,NA,NA,NA,5,3,5,2.5,5,2,5,3,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,34,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,1,0,NA
"IY586jd","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",81,0,0,0,1,NA,NA,NA,NA,NA,1,1,7,2,7,3,7,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,33,"woman","Black or African American","2yearColl","$100,001-$120,000",6,3,0,0,0,0,1,NA
"IY747rr","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",5,1,1,0,0,"Katie Wilson",1,1,0,0,3,6,2,1,2,1,2,1,"Yes","Katie Wilson",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,33,"man","multiracial","MA","$180,001-$200,000",10,5,0,1,0,1,0,NA
"JA045fl","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",100,0,0,0,1,"Bruce Harrell",0,0,0,1,5,5,1,1,1,1,1,1,"Yes","Bruce Harrell",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,36,"woman","American Indian or Alaska Native","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"JA272nm","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",57,0,0,0,1,NA,NA,NA,NA,NA,6,4,5,3,6,2,4,4,"Yes","Mikie Sherill",3,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,20,"woman","Black or African American","GED",NA,NA,2,0,0,0,0,0,NA
"JC591pl","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,NA,0,1,0,NA,NA,NA,NA,NA,4,4,3.5,4,4,4,3,4,"Not sure",NA,4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,44,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,1,0,NA
"JG177uk","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",55,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,3,4.5,2,4,4,5,"Yes","Zohran Mamdani",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,40,"man","Asian","4yearColl","$120,001-$140,000",7,4,0,1,0,0,0,NA
"JG291mn","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",41,0,0,0,1,"Mikie Sherill",0,0,0,1,7,1,6.5,3,6,3,7,3,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,29,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,0,1,NA
"JH477of","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",26,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1.5,4.5,1,3,2,6,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,0,1,0,NA
"JI044in","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",20,NA,0,1,0,"Jacob Frey",0,0,0,1,2,5,2.5,2.5,1,1,4,4,"Yes",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,68,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,1,0,NA
"JK412tj","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,NA,0,1,0,"Zohran Mamdani",1,1,0,0,4,2,2,7,2,7,2,7,"Yes",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,27,"woman","Asian","MA","$0-$20,000",1,5,0,0,0,1,0,NA
"JK975re","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",59,1,1,0,0,NA,NA,NA,NA,NA,4,2,2,5,2,5,2,5,"Yes","Zohran Mamdani",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,37,"man","Black or African American","2yearColl","$140,001-$160,000",8,3,0,1,0,0,1,NA
"JP818no","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",56,0,0,0,1,NA,NA,NA,NA,NA,4,5,4.5,4.5,7,3,2,6,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,41,"woman","White","2yearColl","$140,001-$160,000",8,3,1,0,0,1,0,NA
"JQ720au","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,NA,NA,NA,NA,NA,3,3,5.5,3,6,3,5,3,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,37,"man","White","4yearColl","Over $200,000",11,4,1,1,0,0,1,NA
"JS853bf","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",64,NA,0,1,0,NA,NA,0,1,0,3,5,5,3,5,3,5,3,"No",NA,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,29,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"JU494pu","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",10,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,4,1,5,1,4,1,6,"Yes","Andrew Cuomo",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,38,"woman","White","MA","Over $200,000",11,5,1,0,0,0,1,NA
"JV186oh","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",28,NA,0,1,0,NA,NA,NA,NA,NA,3,7,2.5,1,3,1,2,1,"Yes","Jazz hampton",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,34,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,1,0,0,NA
"JV335zt","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",45,0,0,0,1,"Mikie Sherill",0,0,0,1,4,2,7,1,7,1,7,1,"Yes","Mikie Sherill",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,38,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,1,0,0,NA
"JW435dh","Minnesota","Anoka","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",20,0,0,0,1,NA,NA,0,1,0,1,1,4.5,2.5,4,2,5,3,"Yes","Jacob Frey",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,30,"man","White","4yearColl","$180,001-$200,000",10,4,1,1,0,1,0,NA
"JX823it","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",84,1,1,0,0,NA,NA,NA,NA,NA,7,2,1,6.5,1,7,1,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Asian","PHD","$180,001-$200,000",10,6,0,1,0,1,0,"None"
"JX872qv","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",91,0,0,0,1,NA,NA,NA,NA,NA,6,2,6.5,3,7,2,6,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,31,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,NA
"JY391ws","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,"Jack Ciattarelli",1,1,0,0,6,3,5,4,6,3,4,5,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,31,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,1,0,0,NA
"JZ347dh","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",59,NA,0,1,0,NA,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,3,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,46,NA,"White",NA,NA,NA,NA,1,NA,0,0,0,NA
"JZ478gp","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",75,1,1,0,0,NA,NA,NA,NA,NA,6,1,1.5,4.5,1,3,2,6,"Yes","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,42,"woman","White","MA","$140,001-$160,000",8,5,1,0,0,0,1,NA
"JZ986hs","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,NA,NA,NA,NA,NA,5,1,3,6.5,3,7,3,6,"No","Zohran Mamdani",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,38,"woman","White","MA","$80,001-$100,000",5,5,1,0,0,0,1,NA
"KB832sh","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",82,0,0,0,1,"Mikie Sherill",0,0,0,1,7,2,7,2,7,2,7,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"KC099mi","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1,6.5,1,6,1,7,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,NA
"KC629zs","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,1.5,6,1,7,2,5,"No","Zohran Mamdani",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,26,"man","White","2yearColl","$60,001-$80,000",4,3,1,1,0,0,0,NA
"KF594ew","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",72,0,0,0,1,"Mikie Sherill",0,0,0,1,4,3,6,3.5,6,3,6,4,"No","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,40,"man","White","GED","$100,001-$120,000",6,2,1,1,0,0,1,NA
"KF682fd","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",67,1,1,0,0,"Bruce Harrell",0,0,0,1,3,5,4,2,3,1,5,3,"Not sure","Katie Wilson",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,24,"man","Hispanic, Latino, or Spanish origin","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"KH833wt","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,"Mikie Sherill",0,0,0,1,6,2,6.5,3,7,3,6,3,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,42,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,0,1,0,"Well done."
"KH969pw","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,34,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"KM695ho","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",30,1,1,0,0,"No Vote",NA,0,1,0,3,5,3.5,4.5,3,5,4,4,"No","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,21,"woman","Asian","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"KP048hr","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",30,NA,0,1,0,"Curtis Sliwa",NA,0,1,0,7,2,1,5,1,4,1,6,"Not sure","Curtis Sliwa",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,31,"man","Black or African American","2yearColl","$80,001-$100,000",5,3,0,1,0,0,0,NA
"KQ450uo","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",54,NA,0,1,0,NA,NA,0,1,0,5,3,5.5,3,6,3,5,3,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,29,"woman","Asian","MA","$100,001-$120,000",6,5,0,0,0,0,1,NA
"KR003ms","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",97,0,0,0,1,"Mikie Sherill",0,0,0,1,1,6,6,1,7,1,5,1,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"man","White","4yearColl","$40,001-$60,000",3,4,1,1,0,1,0,NA
"KW307jd","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,0,0,0,1,NA,NA,NA,NA,NA,6,1,7,4,7,3,7,5,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,30,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,1,0,NA
"KY034uo","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,0,0,0,1,"Mikie Sherill",0,0,0,1,5,3,6,3,7,3,5,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,30,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,1,0,NA
"KZ690rx","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,NA,0,1,0,NA,NA,NA,NA,NA,1,2,5,2.5,5,2,5,3,"No",NA,3,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,27,"man","White","GED","$0-$20,000",1,2,1,1,0,0,0,NA
"KZ767ae","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",7,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,3.5,1,4,1,3,"Yes","Zohran Mamdani",4,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,25,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,"The survey was quite good, and no hitches"
"LA994xh","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,NA,NA,0,1,0,6,2,2,6,2,6,2,6,"Not sure",NA,4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","White","2yearColl","$0-$20,000",1,3,1,0,0,1,0,NA
"LA997hi","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",39,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,4,5.5,2,5,2,6,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,40,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,1,0,0,NA
"LC449ho","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",35,NA,0,1,0,"No Vote",NA,0,1,0,7,3,2.5,3.5,1,3,4,4,"No","Curtis Sliwa",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,24,"woman","White","4yearColl",NA,NA,4,1,0,0,1,0,NA
"LC666he","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,NA,NA,NA,NA,NA,4,3,5,3.5,5,3,5,4,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,34,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,NA
"LD769sa","Minnesota","Anoka","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",40,NA,0,1,0,"Jacob Frey",0,0,0,1,1,7,1,1,1,1,1,1,"No","I wouldn't vote for either",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,31,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,NA
"LG416km","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",75,NA,0,1,0,"Jacob Frey",0,0,0,1,7,7,1,1,1,1,1,1,"Yes","Whoever is the Republican",7,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,43,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,1,0,0,NA
"LH193lf","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",58,NA,0,1,0,NA,NA,0,1,0,3,4,4,2,3,2,5,2,"Not sure",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,37,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,NA
"LP425jo","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",86,0,0,0,1,"Mikie Sherill",0,0,0,1,6,4,6.5,3,7,2,6,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,65,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"LQ562zz","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",27,0,0,0,1,"Mikie Sherill",0,0,0,1,5,4,7,2.5,7,2,7,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"man","Hispanic, Latino, or Spanish origin","MA","Over $200,000",11,5,0,1,0,1,0,NA
"LS516mm","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,0,0,0,1,"Mikie Sherill",0,0,0,1,7,2,7,2.5,7,4,7,1,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,1,0,NA
"LW529wu","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",23,0,0,0,1,NA,NA,0,1,0,4,7,2.5,1.5,2,1,3,2,"Not sure","Jacob Frey",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,20,"man","Asian","GED","Over $200,000",11,2,0,1,1,0,0,NA
"LZ303dz","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,NA,0,1,0,"Zohran Mamdani",1,1,0,0,2,2,4,4,4,4,4,4,"Yes",NA,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,19,"man","White","4yearColl","$0-$20,000",1,4,1,1,0,1,0,NA
"MA935sa","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",54,NA,0,1,0,NA,NA,NA,NA,NA,7,3,2,5,1,5,3,5,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,23,"man","Hispanic, Latino, or Spanish origin","4yearColl","$160,001-$180,000",9,4,0,1,0,0,1,NA
"MC845la","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",34,NA,0,1,0,"Mikie Sherill",0,0,0,1,6,3,5,3,6,2,4,4,"Yes",NA,2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,47,"woman","Hispanic, Latino, or Spanish origin","MA","$60,001-$80,000",4,5,0,0,0,1,0,NA
"ME301fj","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",7,NA,0,1,0,"Andrew Cuomo",0,0,0,1,7,3,1,5.5,1,7,1,4,"Not sure","Curtis Sliwa",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"MH201rc","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",65,0,0,0,1,NA,NA,NA,NA,NA,6,3,6.5,2,7,2,6,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"man","White","MA","$180,001-$200,000",10,5,1,1,0,1,0,NA
"MH844on","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,NA,0,1,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,"No",NA,1,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,42,"woman","Black or African American","noHS","$20,001-$40,000",2,1,0,0,0,0,0,NA
"MI393gs","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",63,1,1,0,0,"Zohran Mamdani",1,1,0,0,4,3,4,4.5,3,5,5,4,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,24,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"MI735as","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",34,0,0,0,1,NA,NA,NA,NA,NA,4,4,7,3,7,3,7,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,32,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"MJ115sc","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",64,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,4,1,1.5,1,1,1,2,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,33,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,NA
"MM374tj","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",26,0,0,0,1,NA,NA,NA,NA,NA,6,1,2.5,6,4,6,1,6,"Yes","Andrew Cuomo",2,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,26,"man","Black or African American","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"MM645rc","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,1,1,0,0,"Jack Ciattarelli",1,1,0,0,6,1,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,61,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,"N/A"
"MN590ya","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,19,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,0,1,NA
"MQ395px","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",43,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,2,6,2,5,2,7,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,54,"man","multiracial","4yearColl","$20,001-$40,000",2,4,0,1,0,1,0,NA
"MR401rq","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",21,NA,0,1,0,"Andrew Cuomo",0,0,0,1,2,6,1.5,5.5,1,6,2,5,"Yes","Curtis Sliwa",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,49,"woman","White","MA","Over $200,000",11,5,1,0,1,0,0,NA
"MS118bf","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",62,0,0,0,1,"Mikie Sherill",0,0,0,1,1,7,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,56,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"MS886wg","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",0,NA,0,1,0,NA,NA,0,1,0,1,7,3.5,7,3,7,4,7,"No",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,62,"man","Other (please specify)","2yearColl","$0-$20,000",1,3,0,1,0,0,1,"Thank You for the opportunity to participate!"
"MV815xy","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",42,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,3,3,4,1,4,5,4,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"man","Black or African American","GED","$0-$20,000",1,2,0,1,0,1,0,NA
"MW758ne","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",29,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,28,NA,"Middle Eastern or North African","GED","$60,001-$80,000",4,2,0,NA,0,1,0,NA
"MX534mo","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",35,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,3,2.5,5,2,5,3,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,36,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,"I really wish it had been Lander in this last part of the election, sadly it was not meant to be."
"MY174ro","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",35,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,2.5,6.5,2,6,3,7,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,46,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,0,0,1,0,NA
