"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"MQ822ae","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",53,0,0,0,1,4,4,5,3,5,3,5,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"PX378vr","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,5,2,4,3,4,3,4,3,"No",NA,5,"Republican",NA,"Strong",NA,"Republican | Strong",1,66,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"TJ019hp","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",65,0,0,0,1,6,3,6.5,2,7,2,6,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,37,"man","White","MA","$180,001-$200,000",10,5,1,1,0,1,0,NA
"LQ608ue","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",91,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,31,"man","Asian","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"OG940pw","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",26,0,0,0,1,6,1,2.5,6,4,6,1,6,"Yes","Andrew Cuomo",2,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,26,"man","Black or African American","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"RY515tn","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,3,2,6.5,4,6,3,7,5,"Yes","Mikie Sherill",4,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,18,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,0,0,NA
"KK955la","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,0,0,0,1,4,4,5.5,2.5,6,2,5,3,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither",1,59,"man","Black or African American","GED","$140,001-$160,000",8,2,0,1,0,0,1,NA
"BD580zm","New Jersey","Cape May","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",5,1,1,0,0,4,7,7,1,7,1,7,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,82,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"EC195em","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,0,0,0,1,6,4,7,3,7,2,7,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,54,"man","White","MA","$180,001-$200,000",10,5,1,1,0,1,0,NA
"TK321zd","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",46,0,0,0,1,7,2,6,3.5,7,4,5,3,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,37,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,0,1,NA
"JK523au","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,1,1,0,0,6,2,5,1.5,5,2,5,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,42,"woman","White","MA","$100,001-$120,000",6,5,1,0,1,0,0,NA
"RA948sj","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",45,0,0,0,1,4,3,5,3.5,6,3,4,4,"Yes","Mikie Sherill",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,39,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"WT045yv","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,0,0,0,1,5,2,7,2,7,2,7,2,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,58,"man","White","MA","$140,001-$160,000",8,5,1,1,0,1,0,"Thank you."
"AX139jg","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,6,2,2,4.5,2,4,2,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,29,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"IC736yh","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",42,1,1,0,0,5,1,2.5,4.5,2,3,3,6,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,39,"man","Hispanic, Latino, or Spanish origin","PHD","$180,001-$200,000",10,6,0,1,0,1,0,NA
"AF866mt","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,NA,0,1,0,4,4,4,4,4,4,4,4,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,34,"woman","Black or African American","GED","$40,001-$60,000",3,2,0,0,0,0,1,NA
"OE720vx","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",46,1,1,0,0,5,2,2,6,1,7,3,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,40,"man","White","MA","Over $200,000",11,5,1,1,0,1,0,NA
"BW723wp","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",70,1,1,0,0,4,1,1,5,1,5,1,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,36,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"HJ993fx","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",35,NA,0,1,0,7,3,2.5,3.5,1,3,4,4,"No","Curtis Sliwa",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,24,"woman","White","4yearColl",NA,NA,4,1,0,0,1,0,NA
"PL161of","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,4,4,5,3,5,2,5,4,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,26,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,"none thank you!!"
"VF396mv","New Jersey","Cumberland","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,4,4,5.5,2.5,7,1,4,4,"No","Mikie Sherill",6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,40,"woman","multiracial","GED","$20,001-$40,000",2,2,0,0,0,0,1,"I had to pick the middle option for a few questions because I haven't been following their campaigns or their promises. Thank you!"
"OV997ti","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,NA,0,1,0,3,6,4,4,6,2,2,6,"Not sure",NA,3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,21,"woman","Asian","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"IU399dk","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",27,1,1,0,0,7,5,6,1.5,7,1,5,2,"Yes","Jack Ciattarelli",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,22,"man","White","4yearColl",NA,NA,4,1,1,1,0,0,NA
"CO122gf","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,0,0,0,1,6,4,7,2,7,2,7,2,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,36,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,0,1,NA
"DP343jh","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",39,NA,0,1,0,4,2,4,3.5,3,5,5,2,"No",NA,4,"No preference",NA,NA,"Neither","Independent | Neither",1,36,"man","White","GED","$80,001-$100,000",5,2,1,1,0,0,0,NA
"ZX383ls","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,1,1,0,0,1,5,1,6,1,5,1,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,26,"woman","multiracial","2yearColl","$40,001-$60,000",3,3,0,0,0,1,0,NA
"HV935nd","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",85,0,0,0,1,5,2,7,3,7,3,7,3,"Not sure","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,37,"man","White","MA","$0-$20,000",1,5,1,1,0,1,0,NA
"VG638ig","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,1,1,0,0,7,1,7,1,7,1,7,1,"No","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,40,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"YL038ah","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",0,NA,0,1,0,1,7,3.5,7,3,7,4,7,"No",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,62,"man","Other (please specify)","2yearColl","$0-$20,000",1,3,0,1,0,0,1,"Thank You for the opportunity to participate!"
"QV930hn","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,1,1,0,0,5,3,3,4.5,3,5,3,4,"No","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,41,"woman","Asian","MA","Over $200,000",11,5,0,0,0,1,0,NA
"GU096zf","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",67,1,1,0,0,3,5,4,2,3,1,5,3,"Not sure","Katie Wilson",4,"Independent",NA,NA,"Neither","Independent | Neither",1,24,"man","Hispanic, Latino, or Spanish origin","4yearColl","$80,001-$100,000",5,4,0,1,0,0,1,NA
"VN508sg","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",0,0,0,0,1,4,4,4,4,4,4,4,4,"No","Jacob Frey",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,22,"man","White","GED","$0-$20,000",1,2,1,1,0,0,1,NA
"KW502mi","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,4,4,5.5,2.5,6,2,5,3,"Not sure",NA,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,45,"woman","White","PHD","Over $200,000",11,6,1,0,0,0,1,NA
"QJ347jd","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",10,NA,0,1,0,1,6,6.5,1.5,6,1,7,2,"Yes",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,57,"woman","White","PHD","Over $200,000",11,6,1,0,0,1,0,NA
"ND420pf","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,0,0,0,1,4,5,4,4,4,4,4,4,"Not sure","Andrew Cuomo",4,"No preference",NA,NA,"Neither","Independent | Neither",1,27,"man","Asian","2yearColl","$40,001-$60,000",3,3,0,1,0,0,0,NA
"PL815km","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,3,6,6.5,1,6,1,7,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,47,"man","White","GED",NA,NA,2,1,1,1,0,0,NA
"IB598vg","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",65,1,1,0,0,6,2,1.5,6,1,6,2,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,22,"woman","multiracial","4yearColl","$140,001-$160,000",8,4,0,0,0,1,0,NA
"VN779qf","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,6,3,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,43,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"SE525da","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,NA,0,1,0,6,4,2.5,4,3,5,2,3,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,30,"woman","multiracial","2yearColl","$0-$20,000",1,3,0,0,0,0,1,NA
"GB893yl","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",29,1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,28,NA,"Middle Eastern or North African","GED","$60,001-$80,000",4,2,0,NA,0,1,0,NA
"UR463et","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",55,0,0,0,1,7,4,3,2.5,5,1,1,4,"Yes","Andrew Cuomo",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,26,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,"the first two questions i thought mamdani was first then cuomo so my answers are swapped! SORRY, couldn't go back"
"SL813sr","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,6,1,1,6,1,6,1,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,62,"man","Asian","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"TW748xk","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",92,1,1,0,0,6,4,3.5,4,1,6,6,2,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,42,"man","Black or African American","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"ON305pe","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",20,0,0,0,1,5,3,4.5,4,6,2,3,6,"Yes","Bruce Harrell",2,"Independent",NA,NA,"Neither","Independent | Neither",1,44,"man","multiracial","MA","$0-$20,000",1,5,0,1,0,0,1,NA
"ZE843gd","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",53,1,1,0,0,5,2,2,5,2,5,2,5,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,26,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"IG842xe","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",37,0,0,0,1,5,3,3,4.5,5,5,1,4,"Yes","Andrew Cuomo",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,25,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,1,0,0,NA
"GL014mo","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",74,1,1,0,0,4,3,3,2.5,1,2,5,3,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,38,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,1,0,NA
"MD428xj","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",12,0,0,0,1,2,4,3.5,1,3,1,4,1,"Yes","Bruce Harrell",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,50,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,1,0,0,NA
"AD801dm","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,5,2,2.5,4.5,2,5,3,4,"Yes","Zohran Mamdani",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,51,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,0,1,"Cuomo reminds me too much of Trump these days. Also, I believe the women who testified against him."
"ZB085im","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",66,1,1,0,0,1,7,4,4,1,7,7,1,"No","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,41,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,0,1,NA
"FF725pl","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",60,0,0,0,1,2,5,4,2.5,3,3,5,2,"Yes","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,38,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"IA909ax","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,4,1,4,4,4,4,4,4,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,32,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"EE835za","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,NA,0,1,0,7,1,2.5,2.5,4,1,1,4,"Yes",NA,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,44,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,0,1,NA
"AV664rd","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,4,4,4,4,4,4,4,4,"Not sure",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"man","Middle Eastern or North African","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"RZ934uw","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",82,1,1,0,0,6,2,2,6,2,6,2,6,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,29,"woman","Hispanic, Latino, or Spanish origin","GED","$40,001-$60,000",3,2,0,0,0,1,0,NA
"BR661vo","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,6,4,6,1.5,7,1,5,2,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"woman","Black or African American","GED","$80,001-$100,000",5,2,0,0,0,1,0,NA
"AX290xz","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,NA,0,1,0,5,2,3,2.5,3,2,3,3,"No",NA,6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,33,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,"none"
"LK748fs","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",75,1,1,0,0,6,1,1.5,4.5,1,3,2,6,"Yes","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,42,"woman","White","MA","$140,001-$160,000",8,5,1,0,0,0,1,NA
"LK908oa","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",81,1,1,0,0,5,5,3.5,3,1,3,6,3,"Yes","Zohran Mamdani",5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,42,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"JL175sg","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,NA,0,1,0,4,4,4.5,4.5,3,5,6,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,43,"man","Asian","4yearColl","$100,001-$120,000",6,4,0,1,0,0,1,NA
"IC271mj","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",50,1,1,0,0,5,2,2.5,5,1,6,4,4,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,27,"man","White","PHD","$100,001-$120,000",6,6,1,1,0,1,0,NA
"CC083si","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",8,NA,0,1,0,7,6,1,1.5,1,1,1,2,"Yes","Curtis Sliwa",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,57,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,1,0,0,NA
"HB591hr","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",11,1,1,0,0,5,1,5.5,2.5,5,3,6,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,36,"man","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,1,1,0,0,NA
"AE210jz","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",40,1,1,0,0,1,4,3.5,2,3,2,4,2,"Yes","Katie Wilson",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,25,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"JN900uk","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",5,0,0,0,1,3,4,1,4,1,4,1,4,"No","Jacob Frey",5,"Democrat","Strong",NA,NA,"Democrat | Strong",1,61,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,1,0,"I actually think Fry is doing a good job."
"TN449fe","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",84,1,1,0,0,7,2,1,6.5,1,7,1,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,29,"man","Asian","PHD","$180,001-$200,000",10,6,0,1,0,1,0,"None"
"QA926jb","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,0,0,0,1,7,3,1,4.5,1,4,1,5,"Yes","Andrew Cuomo",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,1,0,NA
"GP848eu","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",74,0,0,0,1,3,5,5.5,2.5,6,2,5,3,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither",1,23,"woman","Black or African American","2yearColl","$180,001-$200,000",10,3,0,0,0,0,1,NA
"KZ963zc","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,7,1,1,4,1,3,1,5,"Yes","Zohran Mamdani",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,30,"man","Black or African American","GED","$20,001-$40,000",2,2,0,1,0,0,1,NA
"IJ135ly","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",43,0,0,0,1,6,4,5.5,3.5,6,3,5,4,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,47,"man","White","GED","$40,001-$60,000",3,2,1,1,0,0,1,NA
"WU235uy","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",42,0,0,0,1,6,5,5.5,2,7,2,4,2,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,39,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"PY422no","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,5,3,6,2,6,2,6,2,"Yes","Definitely leaning towards Jack, but I do have some concerns. I'm really not super fond of either one when it comes down to it. They both worry me in different ways.",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,37,"woman","White","GED","$60,001-$80,000",4,2,1,0,1,0,0,NA
"DT973hs","Minnesota","Anoka","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",40,NA,0,1,0,1,7,1,1,1,1,1,1,"No","I wouldn't vote for either",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,31,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,NA
"VK729sr","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,NA,0,1,0,7,1,5.5,2.5,7,1,4,4,"Yes",NA,4,"No preference",NA,NA,"Neither","Independent | Neither",1,27,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,0,0,NA
"WU193iv","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,5,1,1,5,1,5,1,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,32,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,1,0,NA
"TY574af","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,7,2,7,1.5,7,2,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,19,"woman","White","GED","$60,001-$80,000",4,2,1,0,0,1,0,NA
"EK285dd","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",59,1,1,0,0,5,2,3.5,5,2,7,5,3,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,20,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,0,1,0,NA
"DN409iz","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",91,0,0,0,1,6,2,6.5,3,7,2,6,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,31,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,0,0,1,0,NA
"TQ732es","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",13,0,0,0,1,4,3,6,3.5,6,3,6,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,35,"woman","White","MA","Over $200,000",11,5,1,0,0,1,0,NA
"PD275nh","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,4,2,7,1.5,7,1,7,2,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,53,"woman","White","2yearColl","$100,001-$120,000",6,3,1,0,0,0,1,NA
"RA611cn","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",56,0,0,0,1,4,5,4.5,4.5,7,3,2,6,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,41,"woman","White","2yearColl","$140,001-$160,000",8,3,1,0,0,1,0,NA
"BK136je","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,0,0,0,1,1,7,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,44,"woman","White","MA","Over $200,000",11,5,1,0,0,0,1,NA
"FQ962nu","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,0,0,0,1,6,1,7,4,7,3,7,5,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,30,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,1,0,NA
